id,movie_id,title,year,directors,casts,rating,cover,country,summary,types,lang,release_date,time,url
338585847250605,26683290,你的名字。,2016,新海诚,"神木隆之介,上白石萌音,长泽雅美,市原悦子,成田凌,悠木碧,岛崎信长,石川界人,谷花音,寺杣昌纪,大原沙耶香,井上和彦,茶风林,加藤有花,花泽香菜,寺崎裕香",8.5,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2910701461.jpg, 日本,在远离大都会的小山村，住着巫女世家出身的高中女孩宫水三叶（上白石萌音 配音）。校园和家庭的原因本就让她充满烦恼，而近一段时间发生的奇怪事件，又让三叶摸不清头脑。不知从何时起，三叶在梦中就会变成一个住在东京的高中男孩。那里有陌生的同学和朋友，有亲切的前辈和繁华的街道，一切都是如此诱人而真实。另一方面，住在东京的高中男孩立花泷（神木隆之介 配音）则总在梦里来到陌生的小山村，以女孩子的身份过着全新的生活。许是受那颗神秘彗星的影响，立花和三叶在梦中交换了身份。他们以他者的角度体验着对方的人生，这期间有愤怒、有欢笑也有暖心。只是两人并不知道，身份交换的背后隐藏着重大而锥心的秘密……,"剧情,爱情,动画", 日语,2016-12-02,106分钟,https://movie.douban.com/subject/26683290/
95615250173035,4739952,初恋这件小事,2010,"普特鹏·普罗萨卡·那·萨克那卡林,华森·波克彭","平采娜·乐维瑟派布恩,马里奥·毛瑞尔,苏达拉·布查蓬,雅尼卡·桑普蕾舞,诺特·阿查拉那·阿瑞亚卫考,皮拉瓦特·赫拉巴特,普特鹏·普罗萨卡·那·萨克那卡林,华森·波克彭",8.5,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1505312273.jpg, 泰国,初中生小水相貌平平，家境一般，所以在学校里并不受重视。但是她心地善良，又有一群死党，日子过得倒也开心。某天，她遇见了帅气的学长阿亮（马里奥·毛瑞尔 Mario Maurer 饰），春心萌动，无 法遏制。她喜欢看他踢足球，看他拍照，如痴如狂。上英语课时，她不停地给死党传纸条 表达对阿亮的爱慕。然而，英语老师则指出她除了英语一无是处。回到家，叔叔从美国捎来了父亲的消息，说如果她能考全校第一，就可以去美国。于是，她按下决心要努力加油。某天，小水等人在买饮料时，碰到篮球队员蛮横插队。阿亮挺身而出，为她们教训了对方，并挨了校长的责骂。小水也第一次听说，阿亮的父亲因为射失点球而退役的事情，理解了他心中的隐痛。由于舞蹈队是给美女准备的，所以小水等一干姐妹准备在话剧社大展身手，没想到学长也来到这个社团。两人还扮演王子公主，他们的恋情会由此展开么？……,"剧情,喜剧,爱情", 泰语 / 印度尼西亚语 / 英语,2012-06-05,118分钟(泰国),https://movie.douban.com/subject/4739952/
52920624648862,1307914,无间道,2002,"刘伟强,麦兆辉","刘德华,梁朝伟,黄秋生,曾志伟,陈慧琳,郑秀文,陈冠希,余文乐,萧亚轩,林家栋,吴廷烨,林迪安,尹志强,许金峰,何华超,利沙华,区轩玮,李天翔,黄燕强,姚文基,余世腾,苏伟南,黎志伟,梁皓楷,张旭燊,袁伟豪,杜汶泽",9.3,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564556863.jpg, 中国香港,1991年，香港黑帮三合会会员刘健明（刘德华）听从老大韩琛（曾志伟）的吩咐，加入警察部队成为黑帮卧底，韩琛许诺刘健明会帮其在七年后晋升为见习督察。1992年，警察训练学校优秀学员陈永仁（梁朝伟）被上级要求深入到三合会做卧底，终极目标是成为韩琛身边的红人。2002年，两人都不负重望，也都身背重压，刘健明渐想成为一个真正的好人，陈永仁则盼着尽快回归警察身份。,"剧情,惊悚,犯罪", 粤语,2003-09-05,101分钟,https://movie.douban.com/subject/1307914/
876037131785495,30331149,白蛇：缘起,2019,"黄家康,赵霁","张喆,杨天翔,唐小喜,刘薇,张遥函,郑小璞,张博恒,张赫,马程,程寅,陈霖生,惠龙,林强,章斌",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2544313786.jpg," 中国大陆,美国",幽暗洞中，白蛇（张喆 配音）苦苦修炼却不得其法，小青见此情景，将发髻上的碧玉簪子取下，令白蛇攥在手中。那一刻，五百年前的记忆瞬间苏醒。五百年前，晚唐君主昏聩庸碌，掌握邪术的国师只手遮天，命令天下百姓捕蛇修法。为了拯救族群，白蛇冒险行刺，结果却遭遇挫败，还失去了记忆。当她再度醒来，发现自己被一个专门捕蛇的村落所救下，而那个胆小却善良的青年许宣（杨天翔 配音）则吸引了白蛇的注意。与此同时，国师派出爪牙四处追寻白蛇的下落，而蛇族更误解白蛇叛逃人类，接二连三派出杀手。,"爱情,动画,奇幻", 汉语普通话,2019-01-11,99分钟,https://movie.douban.com/subject/30331149/
522160866991296,7065154,银河护卫队,2014,詹姆斯·古恩,"克里斯·帕拉特,佐伊·索尔达娜,戴夫·巴蒂斯塔,范·迪塞尔,布莱德利·库珀,李·佩斯,迈克尔·鲁克,凯伦·吉兰,杰曼·翰苏,约翰·C·赖利,彼得·塞拉菲诺威茨,格伦·克洛斯,本尼西奥·德尔·托罗,劳拉·哈德克,肖恩·古恩,斯坦·李,乔什·布洛林,瓦耶特·奥莱夫,克里斯托弗·法里班克,格雷格·亨利,佳尼斯·阿赫恩",8.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2183582386.jpg, 美国,彼得·奎尔（克里斯·帕拉特 Chris Pratt 饰）是一名从小被劫持到外太空的地球人，在义父勇度（迈克尔·鲁克 Michael Rooker 饰）的培养下成了一个终极混混，自称“星爵”。一次行动中他偷了一块神秘球体，便成为了赏金猎人火箭浣熊（布莱德利·库珀  Bradley Cooper 配音）、树人格鲁特（范·迪塞尔 Vin Diesel 配音）的绑架目标，而神秘的卡魔拉（佐伊·索尔达娜 Zoe Saldana 饰）也对神秘球体势在必得。经过笑料百出的坎坷遭遇，星爵被迫和这三人，以及复仇心切的“毁灭者”德拉克斯（戴夫·巴蒂斯塔 Dave Bautista 饰）组成小分队逃避“指控者”罗南（李·佩斯 Lee Pace 饰）的追杀。然而这个神秘球体拥有无穷的力量，小分队必须团结一致对付罗南，才有可能解救整个银河系，银河护卫队由此诞生。,"动作,科幻,冒险", 英语,2014-10-10,121分钟,https://movie.douban.com/subject/7065154/
176558987038891,1652587,阿凡达,2009,詹姆斯·卡梅隆,"萨姆·沃辛顿,佐伊·索尔达娜,西格妮·韦弗,史蒂芬·朗,米歇尔·罗德里格兹,吉奥瓦尼·瑞比西,乔·大卫·摩尔 ,希·庞德,韦斯·斯塔迪,拉兹·阿隆索,迪利普·劳,马特·杰拉德,肖恩·安东尼·莫兰,杰森·怀特,斯科特·劳伦斯,凯利·基尔戈,詹姆斯·皮特,肖恩·帕特里克·墨菲,彼得·狄龙,凯文·多曼,凯尔森·亨德森,大卫·范·霍恩,雅克布·托毛里,Julene Renee,卢克·霍克,伍迪·舒尔茨,彼得·门萨,伊拉姆·崔,黛布拉·威尔逊,Chris Mala,马修张伯伦,詹姆斯·盖林,拉斯科·阿特金斯,Jørn Benzon,罗恩·贝特曼,Robert Catto,罗德尼·库克,Nicole Dionne,安东尼·英格鲁伯,蒂姆·卡诺,卡米尔·基南,迪恩·诺斯利,Emma Law",8.8,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2180085848.jpg, 美国,战斗中负伤而下身瘫痪的前海军战士杰克·萨利（萨姆·沃辛顿 Sam Worthington 饰）决定替死去的同胞哥哥来到潘多拉星操纵格蕾丝博士（西格妮·韦弗 Sigourney Weaver 饰）用人类基因与当地纳美部族基因结合创造出的 “阿凡达” 混血生物。杰克的目的是打入纳美部落，外交说服他们自愿离开世代居住的家园，从而SecFor公司可砍伐殆尽该地区的原始森林，开采地下昂贵的“不可得”矿。在探索潘多拉星的过程中，杰克遇到了纳美部落的公主娜蒂瑞（佐伊·索尔达娜 Zoe Saldana 饰），向她学习了纳美人的生存技能与对待自然的态度。与此同时，SecFor公司的经理和军方代表上校迈尔斯（史蒂芬·朗 Stephen Lang 饰）逐渐丧失耐心，决定诉诸武力驱赶纳美人……,"动作,科幻,冒险", 英语 / 西班牙语,2010-01-04,162分钟,https://movie.douban.com/subject/1652587/
330817013101633,1302425,喜剧之王,1999,"周星驰,李力持","周星驰,张柏芝,莫文蔚,吴孟达,林子善,田启文,李兆基,成龙,李思捷,郑文辉",8.8,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2579932167.jpg, 中国香港,尹天仇（周星驰 饰）一直醉心戏剧，想成为一名演员，平时除了做跑龙套以外，还会在街坊福利会里开设演员训练班。此时舞小姐柳飘飘在妈妈桑的带领下来到这里要求学做戏，原来柳飘飘有一段非常不愉快的经历，在尹天仇对她指导的过程中，柳飘飘对尹天仇渐生情愫，同时她也成为了夜总会里当红的小姐。尹天仇受到了极多白眼之后，终于得到了大明星鹃姐（莫文蔚 饰）的赏识，提携他担演新戏中的男主角，但没想到突然把他的角色换掉了，令他失望不已。在片场当场务的卧底警员（吴孟达 饰）身份被识穿，尹天仇阴差阳错的帮忙破了案。之后尹天仇继续活跃在街坊福利会的演员训练班里。,"剧情,喜剧,爱情", 粤语,1999-02-13,89分钟,https://movie.douban.com/subject/1302425/
73444020155598,2129039,飞屋环游记,2009,"彼特·道格特,鲍勃·彼德森","爱德华·阿斯纳,克里斯托弗·普卢默,乔丹·长井,鲍勃·彼德森,德尔罗伊·林多,杰罗姆·兰福特,约翰·拉森贝格,大卫·卡耶,艾丽·道克特,杰里米·利里,米凯·麦高万,丹尼·曼恩,唐纳德·富利洛夫,杰斯·哈梅尔,乔什·库雷,彼特·道格特",9.1,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553594918.jpg, 美国,小男孩卡尔（Carl Fredricksen）怀揣着对于冒险的热爱偶遇假小子艾丽（Ellie），而艾丽把整个屋子当成一艘大飞船游戏居然使他对这个女孩子有些着迷，相同的爱好最终使两个人成为了一生的爱侣。,"剧情,喜剧,动画,冒险", 英语,2009-08-04,96分钟,https://movie.douban.com/subject/2129039/
18628368359413,26985127,一出好戏,2018,黄渤,"黄渤,舒淇,王宝强,张艺兴,于和伟,王迅,李勤勤,李又麟,宁浩,管虎,梁静,徐峥,陈德森,张磊",7.1,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529571873.jpg, 中国大陆,名不见经传的小人物马进（黄渤 饰）远房表弟小兴（张艺兴 饰）在底层社会摸爬滚打，生活无望。由于欠下债务，马进习惯性地买了彩票，企图一夜爆富，并迎娶自己的同事姗姗（舒淇 饰）。未过多久，马进期待的好消息意外降临，然而命运却给他开了无比残酷的黑色玩笑。收到信息的时候马进所在公司正出海团建，结果一个巨浪将他们全员送到了与世隔绝的孤岛上来，生存成为最大难题。原本处于公司底层的小王（王宝强 饰）通过草根技能快速成为领军人物，而高高在上的张总（于和伟 饰）也迅速调整状态，凭借智慧成为与之抗衡的力量。,"剧情,喜剧", 汉语普通话,2018-08-10,134分钟,https://movie.douban.com/subject/26985127/
19317173651215,26925317,动物世界,2018,韩延,"李易峰,迈克尔·道格拉斯,周冬雨,曹炳琨,王戈,苏可",7.2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2525528688.jpg, 中国大陆,在游戏机厅做着兼职“小丑”的郑开司（李易峰 饰），幼时父亲突然失踪，母亲重病住院，使得郑开司的生活非常拮据。发小“大虾米”（曹炳琨 饰）借口买房骗下了郑开司父亲留下的房产，还给他带来了巨额的欠债。神秘人物（迈克尔·道格拉斯 Michael Douglas 饰）出现，告诉郑开司，只要参加“命运号”游轮上的神秘游戏，就有机会偿还完所有欠款，一无所有的郑开司为了给青梅竹马的护士刘青（周冬雨 饰）和母亲更好的生活，只得登上游轮，开始了生存游戏，一场以“剪刀、石头、布”展开的生死较量即将登场……,"剧情,动作,冒险", 汉语普通话 / 英语,2018-06-29,132分钟,https://movie.douban.com/subject/26925317/
281308566949437,24773958,复仇者联盟3：无限战争,2018,"安东尼·罗素,乔·罗素","小罗伯特·唐尼,克里斯·埃文斯,克里斯·海姆斯沃斯,斯嘉丽·约翰逊,马克·鲁弗洛,乔什·布洛林,本尼迪克特·康伯巴奇,汤姆·赫兰德,克里斯·帕拉特,佐伊·索尔达娜,伊丽莎白·奥尔森,保罗·贝坦尼,查德维克·博斯曼,塞巴斯蒂安·斯坦,安东尼·麦凯,唐·钱德尔,汤姆·希德勒斯顿,王汉斌,戴夫·巴蒂斯塔,布莱德利·库珀,范·迪塞尔,凯伦·吉兰,莱蒂希娅·赖特,庞·克莱门捷夫,凯莉·库恩,汤姆-沃恩-劳勒,海登·瓦尔希,迈克尔·詹姆斯·肖,泰瑞·诺塔里,本尼西奥·德尔·托罗,彼特·丁拉基,罗斯·马昆德,丹娜·奎里拉,温斯顿·杜克,弗洛伦丝·卡松巴,塞缪尔·杰克逊,雅各布·贝塔隆,斯坦·李",8.1,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516481762.jpg, 美国,最先与灭霸军团遭遇的雷神索尔一行遭遇惨烈打击，洛基遇害，空间宝石落入灭霸之手。未几，灭霸的先锋部队杀至地球，一番缠斗后掳走奇异博士。为阻止时间宝石落入敌手，斯塔克和蜘蛛侠闯入了敌人的飞船。与此同时，拥有心灵宝石的幻视也遭到外星侵略者的袭击，为此美国队长、黑寡妇等人将其带到瓦坎达王国，向黑豹求助。幸免于难的索尔与星爵一行相逢，随后他们兵分两路。索尔与火箭、格鲁特踏上再铸雷神之锤的旅程，星爵则与卡魔拉等人试图阻止灭霸的恶行。而知晓灵魂宝石下落的卡魔拉，同样是其义父灭霸追踪的对象。,"动作,科幻,奇幻,冒险", 英语,2018-05-11,149分钟,https://movie.douban.com/subject/24773958/
